sch_name,sch_alias
重庆幼儿师范高等专科学校,重庆市三峡师范学校
重庆幼儿师范高等专科学校,重庆幼儿师范高等专科学校
新疆农业大学,新疆八一农学院
新疆农业大学,新疆农业大学
荆州教育学院,荆州教育学院
常州工程职业技术学院,常州工程职业技术学院
香港中文大学(深圳),香港中文大学深圳
香港中文大学(深圳),香港中文大学(深圳)
香港中文大学(深圳),香港中文大学(深圳）
香港中文大学(深圳),香港中文大学（深圳)
香港中文大学(深圳),香港中文大学（深圳）
沈阳科技学院,沈阳化工大学科亚学院
沈阳科技学院,沈阳科技学院
辽宁何氏医学院,辽宁何氏医学院
黑龙江工业学院,黑龙江工业学院
黑龙江工业学院,鸡西大学
黑龙江工业学院,鸡西大学(专科)
云南师范大学,云南教育学院
云南师范大学,云南省师范大学
云南师范大学,云南师大
云南师范大学,云南师范大学
云南师范大学,云师大
哈尔滨工业大学(威海),哈尔滨工业大学威海
哈尔滨工业大学(威海),哈尔滨工业大学(威海)
哈尔滨工业大学(威海),哈尔滨工业大学（威海）
哈尔滨工业大学(威海),哈尔滨工业大学威海分校
哈尔滨工业大学(威海),哈尔滨工业大学(威海校区)
广东舞蹈戏剧职业学院,广东舞蹈戏剧职业学院
山东女子学院,山东女子学院
山东女子学院,中华女子学院山东分院
青岛港湾职业技术学院,青岛港湾职业技术学院
临沂职业学院,临沂职业学院
天津大学,tianjin university
天津大学,天津大学
天津大学,天 津 大 学
天津大学,天津大學
福建中医药大学,福建中医学院
福建中医药大学,福建中医药大学
郑州工业安全职业学院,郑州工业安全职业学院
广东信息工程职业学院,广东信息工程职业学院
湖北开放职业学院,湖北开放职业学院
长沙理工大学,长沙电力学院
长沙理工大学,长沙交通学院
长沙理工大学,长沙理工
长沙理工大学,长沙理工大学
长沙理工大学,长沙水利电力师范学院
长沙理工大学,湖南轻工业高等专科学校
安阳职业技术学院,安阳职业技术学院
黑龙江东方学院,黑龙江东方学院
黑龙江东方学院,民办黑龙江东方学院
黑龙江东方学院,民办黑龙江东方学院(专科)
成都医学院,成都医学院
长沙理工大学城南学院,长沙理工大学城南学院
三亚航空旅游职业学院,三亚航空旅游职业学院
北京邮电大学,bupt
北京邮电大学,北京邮电大学
北京邮电大学,北京邮电学院
山东青年政治学院,山东青年管理干部学院
山东青年政治学院,山东青年政治学院
山东青年政治学院,山东省青年管理干部学院
山东青年政治学院,山东省青年政治学院
黑龙江民族职业学院,黑龙江民族职业学院
中国地质大学(北京),中国地质大学(北京)
中国地质大学(北京),中国地质大学(北京）
中国地质大学(北京),中国地质大学[北京]
中国地质大学(北京),中国地质大学{北京}
中国地质大学(北京),中国地质大学（北京)
中国地质大学(北京),中国地质大学〔北京〕
中国地质大学(北京),中国地质大学（北京）
青岛科技大学,青岛化工学院
青岛科技大学,青岛科技大学
重庆房地产职业学院,巴渝职业技术学院
重庆房地产职业学院,重庆巴渝职业技术学院
重庆房地产职业学院,重庆房地产职业学院
重庆房地产职业学院,重庆市房地产职业学院
西南民族大学,西南民大
西南民族大学,西南民族大学
西南民族大学,西南民族大學
西南民族大学,西南民族学院
河南经贸职业学院,河南经贸职业学院
惠州卫生职业技术学院,惠州卫生职业技术学院
深圳大学,深圳大学
深圳大学,深圳师范专科学校
江苏师范大学科文学院,江苏师范大学科文学院
江苏师范大学科文学院,徐州师范大学科文学院
昆明卫生职业学院,昆明卫生职业学院
华中农业大学,华中农大
华中农业大学,华中农学院
华中农业大学,华中农业大学
华中农业大学,華中農業大學
咸阳职业技术学院,咸阳职业技术学院
吉林动画学院,吉林动画学院
吉林动画学院,吉林艺术学院动画学院
四川工商学院,川师成都学院
四川工商学院,川师大成都学院
四川工商学院,四川工商学院
四川工商学院,四川师范大学成都学院
广州华立科技职业学院,广州华立科技职业学院
广州华立科技职业学院,廣州華立科技職業學院
武汉生物工程学院,武汉生物工程学院
武汉生物工程学院,武汉生物工程职业技术学院
武汉生物工程学院,武漢生物工程學院
马鞍山师范高等专科学校,马鞍山师范高等专科学校
马鞍山师范高等专科学校,马鞍山市师范学校
马鞍山师范高等专科学校,马鞍山示师范学校
辽宁民族师范高等专科学校,辽宁民族师范高等专科学校
辽宁民族师范高等专科学校,辽宁省蒙古族师范学校
江苏食品药品职业技术学院,江苏食品药品职业技术学院
江苏食品药品职业技术学院,江苏食品职业技术学院
内蒙古师范大学鸿德学院,内蒙古师范大学鸿德学院
西华大学,成都师范高等专科学校
西华大学,四川工业学院
西华大学,西华大学
西华大学,西華大學
广西外国语学院,广西东方外语职业学院
广西外国语学院,广西外国语学院
聊城大学东昌学院,聊城大学东昌学院
浙江工业职业技术学院,浙江工业职业技术学院
天津生物工程职业技术学院,天津生物工程职业技术学院
湖北美术学院,湖北美术学院
河北外国语学院,河北外国语学院
河北外国语学院,石家庄外语翻译职业学院
廊坊卫生职业学院,廊坊卫生职业学院
新乡学院,平大学新乡教育学院
新乡学院,平原大学
新乡学院,新乡教育学院
新乡学院,新乡师范高等专科学校
新乡学院,新乡学院
青岛远洋船员职业学院,青岛远洋船员学院
青岛远洋船员职业学院,青岛远洋船员职业学院
湖北三峡职业技术学院,湖北三峡职业技术学院
湖北三峡职业技术学院,三峡职业技术学院
湖北三峡职业技术学院,三峡职院
湖北三峡职业技术学院,宜昌职业技术学院
西安建筑科技大学,西安建筑科大
西安建筑科技大学,西安建筑科技大学
西安建筑科技大学,西安冶金建筑学院
湛江幼儿师范专科学校,湛江市幼儿师范学校
湛江幼儿师范专科学校,湛江幼儿师范专科学校
西安工业大学,西安工大
西安工业大学,西安工业大学
西安工业大学,西安工业学院
湖南交通职业技术学院,湖南交通职业技术学院
巴音郭楞职业技术学院,巴音郭楞职业技术学院
巴音郭楞职业技术学院,新疆巴音郭楞职业技术学院
河北东方学院,河北东方学院
河北东方学院,廊坊东方职业技术学院
广东省外语艺术职业学院,广东省外语艺术职业学院
广东省外语艺术职业学院,广东外语艺术职业学院
安徽文达信息工程学院,安徽文达信息工程学院
长春大学旅游学院,长春大学旅游学院
民办合肥财经职业学院,民办合肥财经职业学院
北京邮电大学世纪学院,北京邮电大学世纪学院
海南大学,海南大学
海南大学,华南热带农业大学
海南大学,华南热带作物学院
山东华宇工学院,山东华宇工学院
山东华宇工学院,山东华宇职业技术学院
汉中职业技术学院,汉中职业技术学院
上海建峰职业技术学院,上海建峰职业技术学院
广西科技职业学院,广西科技职业学院
沈阳北软信息职业技术学院,沈阳北软信息职业技术学院
普洱学院,普洱学院
普洱学院,思茅师范高等专科学校
江苏医药职业学院,江苏医药职业学院
江苏医药职业学院,盐城卫生职业技术学院
黑龙江信息技术职业学院,黑龙江信息技术职业学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港津会大学联合国
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学联合国
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学联合国际学
北京师范大学-香港浸会大学联合国际学院,北京师范大学香港浸会大学联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学--香港浸会大学联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学 联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学联合国际学院)
北京师范大学-香港浸会大学联合国际学院,北京师范大学——香港浸会大学联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学—香港浸会大学联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学－香港浸会大学联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学（香港浸会大学联合国际学院）
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学联合国际学院（民办）
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会大学辽河国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学香港浸会联合国际学院
北京师范大学-香港浸会大学联合国际学院,北京师范大学-香港浸会联合国际学院
